INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1605, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1606, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1607, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1608, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1609, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1610, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1611, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1612, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1613, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1614, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1615, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1616, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1617, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1618, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1619, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1620, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1621, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1622, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1623, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1624, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1625, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1626, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1627, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1628, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1629, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1630, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1631, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1632, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1633, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1634, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1635, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1636, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1637, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1638, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1639, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1640, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1641, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1642, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1643, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1644, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1645, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1646, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1647, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1648, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1649, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1650, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1651, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1652, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1653, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1654, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1655, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1656, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1657, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1658, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1659, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1660, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1661, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1662, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1663, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1664, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1665, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1666, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1667, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1668, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1669, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1670, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1671, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1672, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1673, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1674, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1675, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1676, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1677, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1678, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1679, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1680, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1681, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1682, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1683, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1684, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1685, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1686, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1687, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1688, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1689, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1690, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1691, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1692, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1693, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1694, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1695, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1696, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1697, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1698, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1699, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1700, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1701, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1702, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1703, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1704, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1705, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1706, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1707, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1708, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1709, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1710, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1711, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1712, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1713, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1714, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1715, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1716, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1717, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1718, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1719, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1720, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1721, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1722, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1723, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1724, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1725, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1726, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1727, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1728, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1729, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1730, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1731, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1732, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1733, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1734, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1735, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1736, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1737, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1738, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1739, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1740, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1741, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1742, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1743, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1744, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1745, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1746, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1747, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1748, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1749, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1750, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1751, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1752, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1753, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1754, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1755, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1756, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1757, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1758, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1759, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1760, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1761, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1762, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1763, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1764, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1765, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1766, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1767, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1768, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1769, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1770, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1771, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1772, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1773, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1774, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1775, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1776, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1777, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1778, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1779, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1780, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1781, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1782, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1783, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1784, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1785, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1786, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1787, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1788, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1789, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1790, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1791, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1792, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1793, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1794, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1795, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1796, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1797, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1798, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1799, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1800, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1801, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1802, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1803, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1804, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1805, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1806, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1807, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1808, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1809, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1810, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1811, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1812, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1813, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1814, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1815, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1816, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1817, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1818, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1819, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1820, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1821, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1822, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1823, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1824, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1825, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1826, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1827, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1828, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1829, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1830, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1831, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1832, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1833, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1834, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1835, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1836, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1837, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1838, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1839, '이상욱', '7605281111111');
INSERT INTO PRI_USR (MEMB_NUM, NM, SOC_REG_NUM) VALUES (1840, '이상욱', '7605281111111');
